4.7 0.00994796 109.947
4.512 0.0150069 91.1038
4.324 0.0196632 75.49
4.136 0.0256661 62.5521
3.948 0.031653 51.8316
3.76 0.0382908 42.9484
3.572 0.0459911 35.5877
3.384 0.0545764 29.4885
3.196 0.0649054 24.4346
3.008 0.0769795 20.2469
2.82 0.0912134 16.7769
2.632 0.107761 13.9015
2.444 0.127167 11.519
2.256 0.149684 9.54483
2.068 0.176014 7.90899
1.88 0.206235 6.5535
1.692 0.241069 5.43033
1.504 0.281055 4.49965
1.316 0.32668 3.72848
1.128 0.378443 3.08947
0.94 0.436595 2.55998
0.752 0.501865 2.12124
0.564 0.574485 1.75769
0.376 0.654669 1.45645
0.188 0.742537 1.20683
0 0.838196 1
-0.188 0.941513 0.828615
-0.376 1.05224 0.686602
-0.564 1.17006 0.568929
-0.752 1.29451 0.471423
-0.94 1.42522 0.390628
-1.128 1.56161 0.32368
-1.316 1.70335 0.268206
-1.504 1.84975 0.222239
-1.692 2.00025 0.184151
-1.88 2.15447 0.15259
-2.068 2.31238 0.126438
-2.256 2.47294 0.104769
-2.444 2.63641 0.0868129
-2.632 2.80222 0.0719344
-2.82 2.97005 0.0596059
-3.008 3.13971 0.0493904
-3.196 3.31103 0.0409256
-3.384 3.48375 0.0339115
-3.572 3.65768 0.0280996
-3.76 3.83317 0.0232837
-3.948 4.0094 0.0192932
-4.136 4.18648 0.0159867
-4.324 4.36464 0.0132468
-4.512 4.54322 0.0109765
-4.7 4.72288 0.00909528
